"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2347011";"";"0";"778.08";"None";"None";"6b";"C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O3)[C@H]2[C@@H](OC(=O)NCc2ccc(-c3cn(CCCCCCC(=O)NO)nn3)cc2)C1";"IC50";"'='";"16100.0";"nM";"4.79";"";"";"UO_0000065";"6.16";"None";"None";"None";"False";"CHEMBL2351234";"Inhibition of HMG-CoA reductase in human A549 cells after 5 mins by spectrophotometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346500";"1";"Scientific Literature";"J. Med. Chem.";"2013";"CHEMBL3307651";""
"CHEMBL1064";"SIMVASTATIN";"4";"418.57";"0";"4.59";"105";"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21";"IC50";"'='";"0.9";"nM";"9.05";"";"";"UO_0000065";"21.61";"0.41";"4.46";"12.42";"False";"CHEMBL4037104";"Inhibition of HMG-CoA reductase (unknown origin) using [14C]-HMG-CoA as substrate after 5 mins in presence of NADPH";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033775";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL2368199";"GLENVASTATIN";"0";"431.51";"1";"5.76";"2i";"CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"19.24";"0.35";"2.54";"13.97";"False";"CHEMBL692726";"Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HepG2";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1125087";"1";"Scientific Literature";"J. Med. Chem.";"1990";"CHEMBL3307718";""
"CHEMBL250090";"";"0";"532.59";"1";"4.76";"45";"CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)N(C)C.[Na+]";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"15.08";"0.28";"2.94";"7.47";"False";"CHEMBL922900";"Inhibition of HMG-CoA reductase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140655";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL398240";"";"0";"595.65";"2";"5.39";"38";"CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccccn1.[Na+]";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"15.86";"0.30";"3.71";"7.30";"False";"CHEMBL922900";"Inhibition of HMG-CoA reductase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140655";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL398239";"";"0";"615.70";"2";"5.76";"37";"Cc1csc(CNC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)n1.[Na+]";"IC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"14.86";"0.29";"3.06";"7.08";"False";"CHEMBL922900";"Inhibition of HMG-CoA reductase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140655";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL394937";"";"0";"580.63";"2";"6.31";"3";"CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccccc1.[Na+]";"IC50";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"15.65";"0.29";"2.43";"7.82";"False";"CHEMBL922900";"Inhibition of HMG-CoA reductase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140655";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL2368191";"";"0";"437.56";"1";"6.14";"2h";"CC(C)c1nc(C2CCCCC2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1";"IC50";"'='";"9.5";"nM";"8.02";"";"";"UO_0000065";"18.33";"0.34";"1.88";"13.50";"False";"CHEMBL692726";"Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HepG2";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1125087";"1";"Scientific Literature";"J. Med. Chem.";"1990";"CHEMBL3307718";""
"CHEMBL333306";"TRANS-ASARONE";"0";"208.26";"0";"2.75";"1";"C/C=C/c1cc(OC)c(OC)cc1OC";"IC50";"'='";"5860.0";"nM";"5.23";"";"";"UO_0000065";"25.12";"0.48";"2.48";"18.90";"False";"CHEMBL3390812";"Inhibition of human HMG-CoA reductase activity using NADPH by spectrophotometrically";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351651";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None";""
"CHEMBL1762";"TOCAINIDE";"4";"192.26";"0";"1.59";"TOCAINIDE";"Cc1cccc(C)c1NC(=O)C(C)N";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL404";"TAZOBACTAM";"4";"300.30";"0";"-1.52";"TAZOBACTAM";"C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL122";"ROFECOXIB";"4";"314.36";"0";"2.56";"ROFECOXIB";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1200693";"MANGANESE CHLORIDE";"4";"125.84";"None";"None";"MANGANESE (II) CHLORIDE";"";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL26";"SULPIRIDE";"4";"341.43";"0";"0.56";"SULPIRIDE";"CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1172";"DESLORATADINE";"4";"310.83";"0";"4.02";"DESLORATADINE";"Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL311469";"2-ACETYLAMINOFLUORENE";"0";"223.27";"0";"3.22";"2-ACETYLAMINOFLUORENE";"CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL85";"RISPERIDONE";"4";"410.49";"0";"3.59";"SID11111724";"Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL93";"ZILEUTON";"4";"236.30";"0";"2.73";"ZILEUTON";"CC(c1cc2ccccc2s1)N(O)C(N)=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL93";"ZILEUTON";"4";"236.30";"0";"2.73";"ZILEUTON";"CC(c1cc2ccccc2s1)N(O)C(N)=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL139";"DICLOFENAC";"4";"296.15";"0";"4.36";"DICLOFENAC";"O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1087";"MEPIVACAINE";"4";"246.35";"0";"2.73";"MEPIVACAINE";"Cc1cccc(C)c1NC(=O)C1CCCCN1C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1679";"LEUCOVORIN";"4";"473.45";"1";"-0.73";"LEUCOVORIN";"Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1201117";"METHOCARBAMOL";"4";"241.24";"0";"0.53";"METHOCARBAMOL";"COc1ccccc1OCC(O)COC(N)=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL47";"VITAMIN E";"0";"430.72";"1";"8.84";"alpha-tocopherol";"Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL657";"DIPHENHYDRAMINE";"4";"255.36";"0";"3.35";"DIPHENHYDRAMINE";"CN(C)CCOC(c1ccccc1)c1ccccc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL34431";"CILOSTAMIDE";"0";"342.44";"0";"3.89";"CILOSTAMIDE";"CN(C(=O)CCCOc1ccc2nc(O)ccc2c1)C1CCCCC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1062";"HYDROXYPROGESTERONE";"2";"330.47";"0";"3.84";"HYDROXYPROGESTERONE";"CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL35";"FUROSEMIDE";"4";"330.75";"0";"1.89";"FUROSEMIDE";"NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1730";"CEFOTAXIME";"4";"455.47";"1";"-0.62";"CEFOTAXIME";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL826";"ENOXACIN";"4";"320.32";"0";"0.66";"ENOXACIN";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL267894";"AMOBARBITAL";"4";"226.28";"0";"1.39";"AMOBARBITAL";"CCC1(CCC(C)C)C(=O)N=C(O)NC1=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL290916";"EDARAVONE";"4";"174.20";"0";"1.80";"EDARAVONE";"CC1=NN(c2ccccc2)C(=O)C1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL290916";"EDARAVONE";"4";"174.20";"0";"1.80";"EDARAVONE";"CC1=NN(c2ccccc2)C(=O)C1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL56367";"NIMESULIDE";"4";"308.31";"0";"2.76";"NIMESULIDE";"CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1598608";"AZASETRON";"0";"349.82";"0";"1.52";"AZASETRON";"CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1243";"SULFABENZAMIDE";"4";"276.32";"0";"1.39";"SULFABENZAMIDE";"Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL242273";"SAFROLE";"0";"162.19";"0";"2.14";"SAFROLE";"C=CCc1ccc2c(c1)OCO2";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL499";"TIMOLOL";"4";"316.43";"0";"0.50";"TIMOLOL";"CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL532";"ERYTHROMYCIN";"4";"733.94";"2";"1.79";"ERYTHROMYCIN";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
